"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","FREQUENCY","SCALE","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
"IMF.RES:WEO(6.0.0)","USA.GGXONLB_NGDP.A","OBS_VALUE","United States","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","","1.768","-1.717","-2.812","-2.351","-1.084","-0.074","-0.847","-4.589","-11.288","-8.966","-7.419","-5.905","-2.584","-2.056","-1.692","-2.374","-2.781","-3.101","-3.528","-12.096","-9.116","-0.909","-3.94","-3.564","-2.614"
"IMF.RES:WEO(6.0.0)","VNM.GGXONLB_NGDP.A","OBS_VALUE","Vietnam","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","0.348","-0.788","-0.979","-1.458","-1.071","-1.738","0.58","-0.383","0.792","-0.939","0.368","-3.932","-1.324","-0.06","-4.483","-4.755","-3.665","-3.403","-1.625","-0.411","0.5","0.992","-1.538","-0.233","1.669","-1.574","-0.553","-2.389"
"IMF.RES:WEO(6.0.0)","YEM.GGXONLB_NGDP.A","OBS_VALUE","Yemen, Republic of","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","-8.316","-3.379","-9.314","-10.505","-11.51","-4.333","1.651","0.84","-4.742","3.478","8.308","4.789","1.291","-2.444","-0.047","0.331","3.498","-4.923","-2.138","-7.717","-1.661","-0.173","-0.873","-1.455","1.506","-2.57","-3.158","-4.671","-7.775","-5.656","-2.412","0.254","-1.134","-3.976","-0.369","-1.595"
"IMF.RES:WEO(6.0.0)","WBG.GGXONLB_NGDP.A","OBS_VALUE","West Bank and Gaza","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.RES:WEO(6.0.0)","ZWE.GGXONLB_NGDP.A","OBS_VALUE","Zimbabwe","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","-2.599","0.147","-0.911","0.29","-0.01","0.79","-2.174","0.056","-0.36","-0.324","-1.149","-6.004","-9.434","-4.573","-2.013","0.09","-2.573","-4.695","-5.198","-1.096","0.537"
"IMF.RES:WEO(6.0.0)","BEL.GGXONLB_NGDP.A","OBS_VALUE","Belgium","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","4.125","3.066","2.097","2.697","3.615","3.844","3.982","5.158","5.969","5.832","6.178","6.239","5.321","3.086","4.235","1.325","3.996","3.666","2.431","-1.941","-0.857","-1.245","-1.116","-0.148","-0.214","0.197","0.036","1.355","0.841","-0.295","-7.325","-3.947","-2.313","-2.688","-2.7","-3.144"
"IMF.RES:WEO(6.0.0)","BDI.NGDPDPC.A","OBS_VALUE","Burundi","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","207.113","207.674","187.243","162.572","157.474","167.177","142.588","157.054","141.755","133.412","130.225","127.349","116.392","108.066","122.381","148.71","164.575","170.174","195.79","208.78","231.549","247.097","250.118","255.319","273.133","304.243","281.062","291.859","271.289","261.011","260.164","274.353","311.318","327.255","354.838","489.941"
"IMF.RES:WEO(6.0.0)","CAF.NGDPDPC.A","OBS_VALUE","Central African Republic","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","547.344","505.678","488.498","414.585","263.389","333.619","291.002","277.148","285.44","278.512","226.367","229.449","245.313","289.622","312.4","329.417","351.222","393.237","445.966","454.642","476.409","533.358","544.728","364.378","410.048","366.36","387.069","432.172","467.286","460.809","475.203","505.68","482.598","505.083","531.056","531.751"
"IMF.RES:WEO(6.0.0)","CAN.GGXONLB_NGDP.A","OBS_VALUE","Canada","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","-0.858","-3.166","-3.973","-3.726","-1.867","0.085","2.141","4.72","4.798","5.761","5.659","3.38","2.256","1.645","2.258","2.532","2.411","2.368","0.466","-2.776","-3.9","-2.701","-1.822","-0.994","0.451","0.588","0.131","0.089","0.462","0.104","-10.455","-3.7","0.172","0.288","-1.931","-1.308"
"IMF.RES:WEO(6.0.0)","DNK.GGXONLB_NGDP.A","OBS_VALUE","Denmark","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","2.357","1.186","0.592","-0.159","-0.502","0.14","0.76","1.969","2.709","3.847","4.204","2.894","2.02","1.65","3.423","6.059","5.868","5.619","3.429","-2.532","-2.143","-1.406","-2.934","-0.755","1.67","-0.511","0.491","1.52","0.394","3.954","0.051","3.68","3.105","2.463","3.758","0.403"
"IMF.RES:WEO(6.0.0)","SWZ.GGXONLB_NGDP.A","OBS_VALUE","Eswatini, Kingdom of","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","5.924","3.73","-2.11","-2.639","-2.919","1.276","-0.446","2.457","1.521","-0.515","-0.648","-1.429","-2.502","-1.02","-2.946","-0.639","9.096","2.989","2.435","-2.242","-8.451","-3.034","4.145","1.318","-0.32","-5.337","-8.115","-5.674","-8.223","-4.625","-2.362","-2.67","-2.419","3.567","1.127","-2.527"
"IMF.RES:WEO(6.0.0)","ETH.GGXONLB_NGDP.A","OBS_VALUE","Ethiopia, The Federal Democratic Republic of","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","-5.962","-5.06","-3.882","-2.723","-3.009","-1.015","-2.228","-0.119","-2.087","-6.8","-7.209","-2.185","-4.266","-3.945","-1.416","-3.18","-2.994","-2.871","-2.429","-0.551","-0.909","-1.236","-0.873","-1.592","-2.225","-1.536","-1.839","-2.793","-2.503","-2.031","-2.365","-2.214","-3.533","-1.974","-1.403","-0.539"
"IMF.RES:WEO(6.0.0)","FIN.GGXONLB_NGDP.A","OBS_VALUE","Finland","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","4.748","-1.717","-6.866","-8.534","-5.423","-5.203","-2.018","0.396","3.064","2.965","7.619","5.356","3.967","2.265","2.085","2.545","3.728","4.777","3.649","-2.852","-2.511","-0.991","-1.939","-2.421","-2.841","-2.286","-1.392","-0.36","-0.94","-0.791","-5.461","-2.741","-0.224","-3.1","-4.273","-3.179"
"IMF.RES:WEO(6.0.0)","FRA.GGXONLB_NGDP.A","OBS_VALUE","France","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","-0.262","-0.579","-2.168","-3.728","-2.661","-2.221","-0.781","-0.686","0.5","1.125","1.269","1.2","-0.536","-1.564","-1.041","-1.066","-0.282","-0.521","-0.866","-5.142","-4.866","-2.814","-2.706","-2.733","-2.468","-1.954","-1.929","-1.635","-0.609","-0.918","-7.665","-5.217","-2.861","-3.721","-3.939","-3.394"
"IMF.RES:WEO(6.0.0)","GHA.GGXONLB_NGDP.A","OBS_VALUE","Ghana","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","-1.4","-0.818","-3.71","-3.959","-3.199","-2.774","-3.483","-3.603","-2.461","-3.394","-0.959","-1.178","-0.893","0.519","-0.25","-0.393","-1.719","-3.624","-3.994","-3.069","-4.913","-3.489","-5.743","-5.585","-3.35","0.938","-1.496","1.198","-1.351","-1.975","-11.167","-4.771","-4.323","-0.319","-3.711","1.477"
"IMF.RES:WEO(6.0.0)","ISL.GGXONLB_NGDP.A","OBS_VALUE","Iceland","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","-0.99","1.104","0.012","-2.3","-2.336","-0.173","0.883","2.303","1.986","3.248","2.919","0.738","-1.345","-1.213","1.314","5.445","5.736","4.838","-13.462","-6.117","-4.185","-4.218","0.32","1.877","3.775","3.21","15.461","3.95","3.076","0.468","-6.78","-6.241","-0.863","0.582","-0.978","0.237"
"IMF.RES:WEO(6.0.0)","JPN.GGXONLB_NGDP.A","OBS_VALUE","Japan","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","3.165","2.695","1.673","-1.246","-2.666","-3.125","-3.671","-2.331","-8.732","-5.42","-5.953","-4.901","-6.036","-6.181","-4.214","-3.61","-2.391","-2.193","-3.264","-8.679","-8.0","-7.784","-6.973","-6.48","-4.506","-2.631","-2.532","-2.164","-1.678","-2.364","-8.435","-5.542","-3.838","-2.048","-2.095","-2.444"
"IMF.RES:WEO(6.0.0)","MWI.NGDPDPC.A","OBS_VALUE","Malawi","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","420.593","523.591","422.469","483.263","278.145","319.894","512.064","583.417","373.078","368.272","352.65","338.478","384.137","345.163","365.696","377.042","400.898","432.115","504.65","571.113","623.414","695.331","506.3","446.999","484.322","497.737","415.016","466.559","501.113","543.685","567.59","580.923","567.203","591.286","504.486","580.245"
"IMF.RES:WEO(6.0.0)","MDG.NGDPDPC.A","OBS_VALUE","Madagascar, Republic of","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","347.714","280.355","311.649","331.998","279.38","295.539","368.663","309.351","310.104","292.558","307.335","350.5","334.838","387.055","298.635","335.388","355.397","459.855","561.654","488.901","492.67","553.45","538.541","560.939","548.905","481.807","489.439","528.379","535.948","531.75","477.375","509.43","529.174","533.148","569.409","594.938"
"IMF.RES:WEO(6.0.0)","MDG.GGXONLB_NGDP.A","OBS_VALUE","Madagascar, Republic of","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","0.689","-2.734","-2.235","-3.017","-2.679","-0.886","-0.18","0.532","-2.996","-0.587","-0.398","-1.962","-2.288","-1.42","-1.702","-0.203","-3.632","-1.334","-1.028","-1.578","-0.051","-1.315","-1.627","-2.824","-1.49","-2.157","-0.368","-1.408","-0.569","-0.723","-3.225","-2.184","-4.909","-3.49","-2.166","-2.918"
"IMF.RES:WEO(6.0.0)","MOZ.GGXONLB_NGDP.A","OBS_VALUE","Mozambique, Republic of","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","-3.057","-1.175","-0.241","-0.753","-3.159","-1.212","-1.034","-0.867","-0.373","0.09","-1.139","-4.026","-2.46","-1.794","-2.431","-1.448","-2.462","-1.734","-1.497","-3.943","-2.714","-3.493","-2.578","-1.695","-8.736","-5.379","-2.636","0.964","-1.326","4.916","-3.424","-2.682","-2.28","-0.38","-2.262","-1.16"
"IMF.RES:WEO(6.0.0)","MOZ.NGDPDPC.A","OBS_VALUE","Mozambique, Republic of","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","271.733","289.247","202.714","200.623","197.895","197.737","252.506","297.228","330.149","364.482","334.841","310.076","317.135","340.566","398.646","432.738","451.128","498.838","579.997","535.666","484.961","604.414","671.212","672.832","683.942","599.4","433.672","463.005","510.38","512.216","456.582","504.038","572.757","618.167","629.531","663.34"
"IMF.RES:WEO(6.0.0)","NER.NGDPDPC.A","OBS_VALUE","Niger","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","435.341","394.9","393.718","343.177","211.016","241.954","243.965","224.475","250.234","231.66","197.275","207.769","227.424","267.41","285.39","320.925","335.336","389.258","477.272","462.269","476.064","511.49","528.921","551.557","562.888","484.173","497.885","517.589","570.983","554.124","568.606","593.802","592.621","621.04","707.47","751.037"
"IMF.RES:WEO(6.0.0)","NOR.GGXONLB_NGDP.A","OBS_VALUE","Norway","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","-0.956","-3.192","-4.8","-3.896","-1.617","1.494","4.712","6.211","2.045","4.289","13.445","11.328","6.994","5.395","8.949","12.844","15.765","14.218","15.454","7.851","8.819","11.227","11.866","8.71","6.305","3.436","1.535","2.568","5.674","4.453","-4.571","9.056","24.191","14.161","9.973","11.285"
"IMF.RES:WEO(6.0.0)","PRY.GGXONLB_NGDP.A","OBS_VALUE","Paraguay","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","9.216","4.276","3.929","5.012","5.256","3.502","2.983","3.475","4.954","3.372","0.445","1.158","-0.732","1.068","1.615","1.544","2.117","1.722","2.211","-0.432","0.523","1.18","-1.404","-1.072","0.021","0.037","0.189","0.144","-0.342","-1.669","-4.654","-2.298","-1.405","-2.149","-0.145","0.477"
"IMF.RES:WEO(6.0.0)","ESP.GGXONLB_NGDP.A","OBS_VALUE","Spain","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","-1.079","-1.555","-0.667","-2.548","-2.283","-2.383","-1.352","0.216","1.01","1.855","1.646","2.035","1.946","1.638","1.656","2.716","3.375","2.954","-3.526","-9.923","-7.967","-7.738","-8.962","-4.525","-3.09","-2.675","-1.885","-0.866","-0.399","-1.001","-7.999","-4.723","-2.54","-1.731","-1.337","-0.493"
"IMF.RES:WEO(6.0.0)","SWE.GGXONLB_NGDP.A","OBS_VALUE","Sweden","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","5.141","1.742","-6.949","-9.904","-6.837","-4.627","-0.379","1.429","3.402","3.072","5.194","3.072","0.505","-0.017","1.246","3.078","3.134","4.055","2.388","-0.427","0.217","0.065","-0.931","-1.395","-1.704","-0.14","0.921","1.322","0.71","0.431","-3.214","-0.153","1.183","-0.505","-1.424","-1.293"
"IMF.RES:WEO(6.0.0)","GBR.GGXONLB_NGDP.A","OBS_VALUE","United Kingdom","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","0.159","-1.436","-4.03","-5.171","-4.028","-2.951","-1.624","0.117","1.763","2.462","3.054","1.82","-0.585","-1.806","-1.697","-1.552","-1.147","-0.963","-3.536","-8.583","-6.684","-4.577","-5.089","-3.944","-3.695","-3.081","-1.687","-0.667","-0.582","-1.028","-12.034","-5.58","-0.912","-3.65","-3.786","-1.89"
"IMF.RES:WEO(6.0.0)","G903.GGXONLB_NGDP.A","OBS_VALUE","Emerging and Developing Europe","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","3.38","2.597","0.576","1.187","2.502","3.898","4.111","2.905","1.801","-4.357","-2.585","0.652","0.23","-0.536","-0.43","-1.016","-1.379","-0.489","1.368","0.355","-4.221","-0.565","-1.703","-3.195","-2.997","-1.952"
"IMF.RES:WEO(6.0.0)","G205.GGXONLB_NGDP.A","OBS_VALUE","Latin America and the Caribbean (LAC)","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","","1.114","1.44","1.864","2.711","2.942","1.96","2.271","2.242","-0.711","0.105","0.753","0.287","-0.273","-1.608","-1.714","-1.85","-1.245","-1.109","-0.027","-4.775","-0.477","0.307","-0.802","-0.162","0.145"
"IMF.RES:WEO(6.0.0)","G603.GGXONLB_NGDP.A","OBS_VALUE","Sub-Saharan Africa (SSA)","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","2.961","1.497","1.401","0.911","2.44","3.312","5.974","1.785","2.367","-2.957","-1.975","0.206","-0.284","-1.589","-1.932","-2.412","-2.326","-2.217","-0.986","-1.557","-3.75","-2.064","-1.59","-0.804","-0.925","-0.657"
"IMF.RES:WEO(6.0.0)","G400.GGXONLB_NGDP.A","OBS_VALUE","Middle East and Central Asia","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","","2.655","0.723","3.042","4.277","8.935","9.496","6.978","9.097","-2.205","1.657","4.154","5.102","2.773","-0.803","-6.392","-7.079","-4.316","-0.761","-1.436","-6.806","-1.076","3.09","0.351","-0.614","-1.764"
"IMF.RES:WEO(6.0.0)","DOM.GGXONLB_NGDP.A","OBS_VALUE","Dominican Republic","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","0.088","0.353","-0.122","-0.111","0.048","-1.183","-2.622","-1.826","0.515","-0.401","1.402","-1.91","-1.054","-1.136","-1.037","-4.391","-2.183","-0.4","2.287","-0.572","-0.548","0.431","-0.718","-4.683","0.175","-0.399","-0.121","0.296","0.548"
"IMF.RES:WEO(6.0.0)","GMB.GGXONLB_NGDP.A","OBS_VALUE","Gambia, The","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","1.824","-0.655","2.157","0.794","1.239","0.518","-0.079","2.835","0.957","0.271","-1.156","-0.699","-0.177","-2.465","-0.244","-0.599","-1.159","-0.03","-0.844","0.385","0.81","-1.752","-2.846","-1.458","-0.986","1.633"
"IMF.RES:WEO(6.0.0)","GAB.GGXONLB_NGDP.A","OBS_VALUE","Gabon","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","1.397","3.636","1.073","1.209","4.777","10.646","8.116","7.298","-5.959","7.523","16.65","12.322","7.812","11.499","10.673","10.566","10.868","10.055","12.642","8.202","4.059","2.512","7.273","-1.514","7.595","0.909","-2.386","0.827","2.196","4.402","1.173","0.935","1.68","4.793","-0.766","-2.386"
"IMF.RES:WEO(6.0.0)","GRC.GGXONLB_NGDP.A","OBS_VALUE","Greece","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","-6.119","-3.212","-2.593","-2.746","1.159","0.977","2.149","2.345","1.48","1.86","2.894","0.846","-0.468","-3.014","-4.146","-1.528","-1.554","-2.241","-5.434","-10.314","-5.316","-2.833","-1.517","0.105","-0.277","0.551","3.497","4.192","4.144","2.886","-7.382","-4.988","0.032","2.068","2.94","2.468"
"IMF.RES:WEO(6.0.0)","GRD.GGXONLB_NGDP.A","OBS_VALUE","Grenada","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","-5.061","-1.885","0.609","1.923","-0.936","1.115","-1.277","-3.11","-1.173","0.064","-0.351","-4.068","-10.348","1.1","3.112","2.491","-3.763","-4.24","-2.007","-2.179","-1.91","-2.402","-2.031","-3.939","-0.654","2.54","5.561","5.679","6.597","6.821","-2.56","2.1","2.565","9.503","9.986","-4.353"
"IMF.RES:WEO(6.0.0)","IND.GGXONLB_NGDP.A","OBS_VALUE","India","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","-5.231","-4.874","-4.746","-5.385","-4.446","-3.45","-3.279","-4.871","-6.219","-4.874","-4.145","-6.447","-6.229","-6.498","-4.214","-2.486","-1.486","0.264","-4.411","-5.051","-4.497","-4.003","-3.191","-2.439","-2.574","-2.684","-2.519","-1.496","-1.671","-3.001","-7.256","-4.262","-3.882","-2.985","-2.302","-1.584"
"IMF.RES:WEO(6.0.0)","HKG.GGXONLB_NGDP.A","OBS_VALUE","Hong Kong Special Administrative Region, People's Republic of China","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","0.28","1.963","5.727","-2.646","-0.418","2.299","1.894","1.329","-0.676","3.597","0.591","3.572","4.705","0.957","-2.246","-11.143","-2.726","-9.794","-7.988","-7.359","-5.98"
"IMF.RES:WEO(6.0.0)","G001.GGXONLB_NGDP.A","OBS_VALUE","World","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.RES:WEO(6.0.0)","KWT.GGXONLB_NGDP.A","OBS_VALUE","Kuwait","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","-25.738","-1.002","4.272","14.607","27.016","32.182","22.182","30.544","54.891","47.795","33.376","29.181","30.949","36.552","24.51","32.642","16.171","23.201","22.958","30.541","31.81","29.811","16.341","-3.773","-9.021","-5.101","-0.693","-5.796","-24.336","-8.66","11.653","5.304","-1.084","-4.808"
"IMF.RES:WEO(6.0.0)","MMR.GGXONLB_NGDP.A","OBS_VALUE","Myanmar","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","-3.474","-3.054","-4.53","-4.864","-2.754","-3.151","-3.524","-2.367","-2.381","-2.494","-1.593","-2.217","-3.99","-3.411","-1.295","-0.227","0.175","-3.222","-1.256","-1.987","-1.272","-3.187","-4.788","-0.058","-0.491","-2.821","-2.741","-2.955"
