Date,NEER_120_AE,NEER_120_AF,NEER_120_AG,NEER_120_AL,NEER_120_AM,NEER_120_AN,NEER_120_AO,NEER_120_AR,NEER_120_AT,NEER_120_AU,NEER_120_AZ,NEER_120_BA,NEER_120_BB,NEER_120_BD,NEER_120_BE,NEER_120_BF,NEER_120_BG,NEER_120_BH,NEER_120_BI,NEER_120_BJ,NEER_120_BN,NEER_120_BO,NEER_120_BR,NEER_120_BS,NEER_120_BT,NEER_120_BW,NEER_120_BY,NEER_120_BZ,NEER_120_CA,NEER_120_CD,NEER_120_CF,NEER_120_CG,NEER_120_CH,NEER_120_CI,NEER_120_CL,NEER_120_CM,NEER_120_CN,NEER_120_CO,NEER_120_CR,NEER_120_CV,NEER_120_CY,NEER_120_CZ,NEER_120_DE,NEER_120_DJ,NEER_120_DK,NEER_120_DM,NEER_120_DO,NEER_120_DZ,NEER_120_EA12,NEER_120_EC,NEER_120_EE,NEER_120_EG,NEER_120_ES,NEER_120_ET,NEER_120_FI,NEER_120_FJ,NEER_120_FR,NEER_120_GA,NEER_120_GB,NEER_120_GD,NEER_120_GE,NEER_120_GH,NEER_120_GM,NEER_120_GN,NEER_120_GQ,NEER_120_GR,NEER_120_GT,NEER_120_GW,NEER_120_GY,NEER_120_HK,NEER_120_HN,NEER_120_HR,NEER_120_HT,NEER_120_HU,NEER_120_ID,NEER_120_IE,NEER_120_IL,NEER_120_IN,NEER_120_IQ,NEER_120_IR,NEER_120_IS,NEER_120_IT,NEER_120_JM,NEER_120_JO,NEER_120_JP,NEER_120_KE,NEER_120_KG,NEER_120_KH,NEER_120_KI,NEER_120_KM,NEER_120_KN,NEER_120_KR,NEER_120_KW,NEER_120_KZ,NEER_120_LA,NEER_120_LB,NEER_120_LC,NEER_120_LK,NEER_120_LR,NEER_120_LS,NEER_120_LT,NEER_120_LU,NEER_120_LV,NEER_120_LY,NEER_120_MA,NEER_120_MD,NEER_120_MG,NEER_120_MK,NEER_120_ML,NEER_120_MM,NEER_120_MN,NEER_120_MR,NEER_120_MT,NEER_120_MU,NEER_120_MV,NEER_120_MW,NEER_120_MX,NEER_120_MY,NEER_120_MZ,NEER_120_NA,NEER_120_NE,NEER_120_NG,NEER_120_NI,NEER_120_NL,NEER_120_NO,NEER_120_NP,NEER_120_NZ,NEER_120_OM,NEER_120_PA,NEER_120_PE,NEER_120_PG,NEER_120_PH,NEER_120_PK,NEER_120_PL,NEER_120_PT,NEER_120_PY,NEER_120_QA,NEER_120_RO,NEER_120_RU,NEER_120_RW,NEER_120_SA,NEER_120_SB,NEER_120_SC,NEER_120_SD,NEER_120_SE,NEER_120_SG,NEER_120_SI,NEER_120_SK,NEER_120_SL,NEER_120_SN,NEER_120_SQ,NEER_120_SR,NEER_120_ST,NEER_120_SV,NEER_120_SY,NEER_120_SZ,NEER_120_TD,NEER_120_TG,NEER_120_TH,NEER_120_TJ,NEER_120_TN,NEER_120_TO,NEER_120_TR,NEER_120_TT,NEER_120_TW,NEER_120_TZ,NEER_120_UA,NEER_120_UG,NEER_120_US,NEER_120_UY,NEER_120_UZ,NEER_120_VC,NEER_120_VE,NEER_120_VN,NEER_120_WS,NEER_120_YE,NEER_120_ZA,NEER_120_ZM
2012M07,108.46,105.11,112.30,86.82,84.00,105.28,89.66,73.57,95.20,118.87,125.31,97.82,106.30,88.25,95.26,94.48,97.73,105.61,88.85,89.92,115.32,117.58,95.20,105.47,86.06,92.33,31.49,105.28,100.55,61.28,94.31,92.51,129.93,94.06,108.46,93.46,115.69,118.46,103.30,96.24,95.50,100.08,92.94,107.59,94.28,107.37,88.91,94.23,89.19,103.02,95.84,100.55,95.68,56.37,93.15,82.95,94.14,94.43,83.82,104.12,114.91,55.59,76.24,66.23,90.33,96.01,102.34,95.35,106.23,100.51,99.54,94.94,90.96,84.60,97.89,92.61,104.63,75.19,114.64,84.88,53.90,94.47,82.34,108.52,147.35,84.00,84.09,98.93,114.13,97.37,104.04,78.24,101.49,90.75,119.44,109.49,105.65,86.53,88.42,83.12,98.87,96.17,97.29,110.54,99.19,106.01,86.23,95.81,95.95,95.23,88.80,91.07,89.11,104.53,88.91,57.86,81.68,102.56,97.53,94.32,94.36,82.82,82.45,93.92,100.11,78.38,102.42,104.50,97.24,117.92,135.74,96.10,67.87,83.06,96.42,115.53,105.30,75.60,83.14,101.77,103.83,99.73,59.86,50.07,103.51,113.41,97.41,107.73,78.56,95.53,66.16,86.23,81.15,104.31,19.23,94.56,93.72,95.30,102.55,83.70,87.59,110.23,72.89,102.40,104.57,80.95,73.05,78.40,103.34,113.09,78.51,109.32,51.80,77.49,103.91,100.26,89.49,89.32
2012M08,107.85,104.66,111.26,86.84,83.69,104.90,88.92,72.52,95.16,120.19,124.21,97.85,105.83,88.02,95.35,94.66,97.72,104.97,87.71,90.29,115.74,117.07,94.69,104.91,85.72,92.26,31.07,104.84,102.50,60.86,94.39,92.75,130.20,94.25,110.25,93.61,114.73,116.43,103.19,96.18,95.61,101.76,92.96,107.04,94.09,106.93,88.54,92.97,89.28,102.63,95.51,99.55,95.75,55.75,93.02,83.12,94.23,94.55,83.83,103.77,114.24,54.88,74.78,65.52,90.68,96.07,101.11,95.61,105.67,100.05,98.81,94.80,90.35,86.89,96.41,92.78,103.40,74.63,113.89,84.20,55.89,94.54,81.55,107.97,147.22,83.67,83.98,98.95,115.27,97.63,103.62,78.71,100.65,90.04,118.64,108.75,105.25,86.61,88.32,82.62,98.09,96.19,96.61,110.13,99.16,103.86,86.09,95.63,96.11,95.49,87.09,89.29,89.28,105.25,88.47,57.17,82.77,103.71,95.21,92.49,94.58,82.35,81.81,93.98,101.60,78.74,103.08,103.91,96.78,118.13,133.78,95.29,67.42,84.85,96.45,115.86,104.68,76.10,83.90,101.21,103.25,98.85,66.43,49.75,106.89,114.03,97.35,107.50,77.90,95.74,65.18,85.76,81.01,103.98,18.64,94.10,93.98,95.65,102.72,82.94,87.32,111.47,73.00,102.08,104.13,80.82,72.34,77.45,102.35,115.35,76.70,108.47,51.62,77.01,103.70,99.74,88.64,87.34
2012M09,106.12,102.81,108.78,86.36,82.30,103.98,86.78,70.71,96.01,117.78,122.21,98.33,104.69,86.57,96.46,95.82,98.77,103.43,85.58,91.97,115.92,116.08,93.61,103.65,85.74,92.10,30.09,103.90,103.33,59.49,95.46,94.27,130.95,95.61,110.26,94.82,113.39,115.32,102.55,96.93,96.84,103.71,94.25,105.30,95.31,105.59,87.56,92.70,91.39,101.43,96.55,97.41,96.72,54.56,94.39,82.83,95.39,95.60,84.12,102.89,111.67,54.29,71.60,64.06,92.64,97.15,99.09,97.04,104.27,98.91,97.76,96.12,89.23,85.99,94.49,94.27,103.23,74.76,111.56,82.51,53.53,95.71,80.70,106.30,146.50,81.88,82.56,98.11,113.48,99.13,102.68,78.39,99.40,88.36,116.77,106.49,104.18,85.63,86.69,82.15,98.97,96.98,97.58,109.26,99.53,102.15,85.56,96.74,97.31,95.29,84.40,87.32,90.78,104.26,87.17,53.55,83.55,103.74,94.00,93.54,96.03,80.83,80.82,95.17,102.20,77.55,102.92,102.38,95.81,117.35,132.44,94.95,66.38,84.71,97.25,114.56,103.02,77.00,83.76,98.84,101.78,97.81,65.43,49.02,105.52,114.31,97.96,108.15,76.06,96.97,66.70,84.61,82.03,103.21,18.02,93.38,95.40,97.32,102.97,81.39,86.63,110.14,70.99,101.24,104.39,79.88,70.92,75.73,100.75,114.83,74.52,106.33,51.11,75.79,103.34,98.33,87.11,84.87
2012M10,105.64,101.22,108.20,85.99,82.23,103.74,86.27,69.55,96.29,116.44,121.73,98.76,104.64,86.62,96.78,96.21,98.90,103.11,84.65,92.31,116.20,115.97,93.33,103.24,86.75,92.04,29.55,103.68,102.26,59.37,95.82,94.66,131.27,96.02,109.91,95.26,113.65,114.92,102.38,97.40,97.26,103.12,94.68,104.73,95.64,105.37,86.91,92.48,92.09,101.18,96.91,96.87,97.05,54.08,94.86,82.70,95.78,95.97,83.51,102.78,110.76,54.57,70.28,63.70,93.28,97.52,100.11,97.14,104.08,98.64,97.22,95.52,88.86,86.75,94.03,94.85,105.75,76.74,110.97,82.05,52.88,96.09,80.06,105.77,144.38,81.35,81.98,98.18,112.53,100.22,102.59,79.57,99.17,87.56,116.02,105.96,104.10,87.09,87.63,78.66,99.48,97.25,98.13,108.76,99.62,102.93,86.11,97.15,97.73,96.14,84.70,87.26,91.21,102.00,86.97,50.94,84.24,104.37,94.13,89.87,96.45,80.47,80.29,95.58,102.56,80.48,103.20,102.13,95.68,117.79,132.34,95.47,65.63,85.45,97.55,113.59,102.68,76.23,83.97,97.70,101.49,98.13,65.08,48.83,104.47,114.64,98.22,108.41,75.76,97.23,68.31,84.46,82.41,102.93,17.54,91.13,95.78,97.66,103.84,81.02,86.55,109.69,70.61,101.16,105.22,79.89,70.49,73.84,100.53,120.98,73.50,105.83,51.01,75.51,103.73,97.92,83.30,83.13
2012M11,106.45,99.52,109.18,85.87,82.79,104.28,86.74,68.94,96.13,118.43,122.62,98.77,105.20,86.94,96.58,96.07,98.78,103.78,84.56,91.85,116.70,116.91,92.61,103.57,85.75,92.36,29.73,104.20,101.55,60.02,95.64,94.37,131.47,95.80,109.49,95.04,114.75,114.66,102.42,97.20,96.99,101.22,94.42,105.44,95.29,106.01,86.12,92.99,91.65,101.88,96.74,97.52,96.85,54.36,94.57,82.89,95.52,95.75,83.59,103.19,111.34,54.73,73.48,64.29,92.75,97.24,100.61,97.07,104.65,99.07,97.19,94.96,88.96,86.56,94.41,94.47,105.26,74.74,111.84,82.64,51.91,95.84,79.72,106.52,141.37,81.63,82.14,99.20,114.35,100.17,103.02,81.54,99.58,88.07,116.50,106.75,104.63,86.79,87.91,77.32,99.42,97.09,98.04,108.86,99.67,103.15,84.96,96.87,97.55,96.80,84.48,88.95,90.78,102.66,87.55,49.52,83.07,104.93,93.05,89.65,96.19,81.12,80.35,95.31,103.29,80.00,103.54,102.96,96.41,118.08,132.40,96.80,65.55,84.77,97.39,114.41,103.40,76.61,83.97,98.15,102.15,98.35,65.47,49.16,104.24,115.37,98.14,108.42,76.43,97.11,68.89,85.03,82.20,103.38,17.22,90.49,95.42,97.27,104.52,87.03,86.52,110.00,71.53,101.62,106.41,80.58,71.03,73.35,101.46,124.37,73.18,106.58,51.32,76.03,103.91,98.56,82.35,83.95
2012M12,106.15,102.20,107.98,86.31,82.06,103.82,85.67,67.69,96.92,118.87,121.66,99.32,105.31,87.54,97.76,97.20,99.52,103.37,82.31,93.12,117.19,116.69,91.16,103.04,85.73,92.56,29.16,103.97,102.19,59.02,96.69,95.64,132.51,96.97,109.77,96.11,114.96,115.87,102.25,94.54,98.55,102.50,95.67,104.68,96.37,105.77,85.34,93.27,93.82,101.29,97.50,95.77,97.88,53.77,95.77,83.03,96.71,96.69,80.21,103.11,110.36,54.83,70.40,63.63,94.43,98.31,99.96,98.35,104.42,98.97,96.58,95.49,88.59,86.42,94.15,96.39,107.92,74.56,110.74,81.88,51.92,96.94,78.65,105.94,135.90,81.05,81.14,99.07,115.01,101.09,102.80,82.50,99.64,87.22,115.99,105.80,104.67,87.94,86.91,78.53,100.04,97.94,98.69,108.28,100.37,102.86,83.66,97.64,98.48,96.27,84.25,87.46,92.25,102.88,87.11,47.91,84.39,105.13,92.42,92.30,97.41,80.71,79.82,96.60,104.54,78.32,104.89,102.92,96.67,119.06,131.43,97.31,64.49,86.21,98.30,119.00,103.17,77.82,84.99,97.19,101.98,98.08,65.24,48.75,105.05,115.67,98.70,109.02,75.98,98.20,68.94,84.76,83.07,103.05,16.10,91.07,96.44,98.60,104.98,80.59,86.43,109.79,70.94,101.29,106.84,80.47,70.13,71.79,101.08,127.21,71.93,105.66,51.08,75.94,104.36,98.09,83.38,83.19
2013M01,105.92,102.67,107.46,86.78,81.20,103.59,84.86,66.09,97.43,119.56,120.98,99.81,105.08,88.55,98.22,98.17,99.94,103.21,80.04,93.83,116.29,116.31,93.39,102.95,86.04,92.05,28.63,103.89,101.93,59.06,97.27,96.26,131.25,97.63,110.52,96.83,116.09,117.21,101.95,98.18,99.17,101.52,96.39,104.36,96.92,105.77,84.46,92.94,94.88,101.00,97.84,89.48,98.30,53.42,96.33,83.03,97.27,97.24,82.22,102.99,109.65,54.13,69.73,63.19,95.27,98.89,99.97,98.93,104.06,98.87,96.16,95.49,88.39,84.37,94.29,96.99,108.67,74.87,110.19,81.49,50.71,97.52,77.99,105.86,126.73,80.05,80.47,98.94,116.26,102.01,102.65,84.06,99.74,86.46,115.41,105.37,104.51,88.81,85.39,77.18,100.12,98.29,98.83,107.24,100.43,102.41,84.22,98.06,99.00,95.50,84.46,87.65,93.06,102.80,87.11,45.99,85.41,106.38,91.67,86.34,98.19,80.28,79.51,97.15,104.53,78.09,105.78,103.21,97.76,119.57,131.32,98.81,64.23,85.65,98.64,121.32,103.16,80.17,85.90,97.02,102.16,98.45,65.57,48.74,106.06,115.45,99.09,109.53,75.33,98.84,70.33,84.79,83.47,102.93,15.17,90.05,97.05,99.46,107.98,80.03,85.80,109.59,71.05,101.21,107.43,80.27,69.64,71.61,101.28,126.61,71.04,105.23,50.92,76.31,105.05,97.94,81.68,82.11
2013M02,106.54,103.45,107.70,86.85,81.12,103.68,84.95,65.09,97.89,118.47,121.42,100.09,105.77,89.55,98.89,98.95,100.12,103.71,76.81,94.40,116.61,116.31,96.55,103.45,86.71,92.33,28.63,104.30,100.40,58.70,97.89,96.81,132.04,98.20,110.86,97.46,117.27,116.03,102.16,98.81,100.25,102.31,97.13,104.64,97.55,106.57,84.40,93.07,96.18,101.41,98.15,87.41,98.91,53.36,96.98,83.16,97.97,97.79,79.71,103.39,109.95,54.11,70.19,63.57,96.09,99.60,100.91,99.33,104.51,99.52,95.99,95.94,88.34,85.08,95.32,98.20,110.40,76.00,110.34,81.77,51.30,98.17,76.55,106.28,121.63,79.94,80.14,99.38,115.58,102.74,103.02,83.18,100.34,86.81,116.04,105.62,105.13,89.42,85.62,76.61,101.12,98.79,99.89,106.92,100.95,102.78,85.63,98.68,99.55,95.82,84.75,88.27,93.95,103.10,87.45,44.29,85.69,105.33,90.70,89.26,98.86,80.61,79.45,97.94,104.65,79.73,106.95,104.10,98.95,118.73,131.86,100.11,64.25,85.41,99.18,125.82,103.95,80.45,86.04,96.91,102.95,100.22,67.91,49.02,108.34,115.66,99.42,109.92,75.72,99.37,70.93,85.20,84.16,103.10,14.90,89.71,97.46,100.19,110.12,80.31,85.66,110.25,70.92,101.57,106.76,80.34,69.70,72.74,102.27,127.84,70.60,105.57,40.22,77.06,105.87,98.32,81.20,81.81
2013M03,108.18,102.42,109.94,86.51,81.24,104.42,86.87,64.87,97.37,120.19,123.67,99.74,106.97,91.17,98.08,98.15,99.63,105.18,80.95,93.00,116.98,117.44,97.42,104.71,86.83,92.62,29.24,105.16,99.45,60.16,97.11,95.47,131.24,97.18,112.22,96.59,118.95,115.97,103.53,98.21,99.42,101.04,96.24,106.22,96.80,108.17,84.54,94.07,94.66,102.59,97.45,88.25,98.22,54.07,96.01,83.26,97.13,97.01,79.15,104.25,112.10,54.58,69.92,65.11,94.52,98.88,101.91,98.03,105.67,100.52,96.23,95.39,88.83,81.57,96.39,97.10,112.05,76.22,112.40,83.37,53.28,97.35,75.53,107.86,120.63,82.75,81.35,100.17,116.98,101.94,103.91,82.86,100.99,88.19,118.26,107.66,106.25,90.44,87.53,74.46,100.31,98.24,98.99,107.67,100.73,103.09,86.45,97.88,98.61,94.68,84.86,89.81,92.73,103.57,88.66,41.99,87.09,106.10,92.66,87.47,97.76,82.05,79.70,97.08,102.84,79.84,106.74,105.69,100.16,119.31,132.30,101.07,65.07,85.22,98.63,127.84,105.58,79.90,85.87,98.08,104.44,101.49,73.69,49.75,109.51,116.05,99.02,109.56,77.48,98.44,70.32,86.33,83.40,103.79,14.51,88.77,96.32,98.88,112.61,81.84,86.41,111.19,71.00,102.32,107.42,81.63,71.07,74.22,103.58,130.22,71.03,107.59,35.17,77.91,106.19,99.74,79.90,83.21
2013M04,108.10,101.22,109.71,86.14,80.77,104.21,86.63,63.95,97.49,120.80,123.70,99.96,106.88,91.78,98.20,98.59,99.86,105.13,81.47,93.19,117.31,117.75,96.42,104.93,86.82,92.32,29.33,105.06,100.01,59.95,97.29,95.58,132.30,97.47,112.35,96.86,120.06,114.63,103.47,98.00,99.65,100.50,96.45,106.09,97.01,108.35,84.42,93.97,94.98,102.74,97.81,86.98,98.35,53.79,96.34,83.55,97.30,97.19,80.20,104.20,112.28,53.85,68.40,65.46,94.80,99.13,101.99,98.17,105.49,100.35,95.84,95.10,88.32,82.86,96.52,97.25,114.13,76.19,112.29,83.39,56.07,97.54,74.11,107.82,116.76,84.13,80.85,99.90,117.88,101.91,103.82,81.63,101.02,88.25,119.56,107.46,106.18,90.92,86.94,75.09,100.30,98.33,98.98,107.53,100.78,102.72,87.06,97.85,98.66,93.30,84.12,89.51,92.94,103.01,88.55,46.21,89.62,108.38,92.34,89.42,98.06,81.92,79.36,97.25,102.35,79.63,109.26,105.83,100.84,119.25,131.16,100.39,64.89,85.56,98.74,125.34,105.63,80.09,84.34,97.25,104.55,101.38,73.86,49.95,108.47,117.03,99.17,109.71,77.15,98.71,70.53,86.41,83.45,103.71,13.18,89.12,96.54,99.28,114.78,81.85,85.10,111.37,71.23,102.13,107.51,81.21,71.14,75.64,103.36,130.74,70.55,107.57,35.19,78.28,106.91,99.66,80.44,83.11
2013M05,108.67,99.91,110.22,85.94,81.23,104.54,86.89,63.44,97.60,116.23,124.42,99.85,107.22,92.40,98.34,98.93,99.93,105.75,82.79,93.18,116.91,118.68,95.72,105.23,86.70,92.40,29.33,105.43,100.15,60.21,97.45,95.91,130.12,97.69,111.27,97.07,122.05,113.92,103.83,98.24,99.80,100.32,96.63,106.53,97.39,108.71,84.58,94.15,95.26,103.39,98.02,86.06,98.48,53.86,96.55,83.15,97.44,97.29,80.68,104.50,113.71,53.68,66.20,65.86,94.77,99.25,102.43,98.54,105.55,100.70,95.70,95.76,88.03,84.78,96.96,97.36,114.39,75.70,112.77,83.79,55.45,97.70,74.72,108.37,113.03,84.72,81.10,99.46,114.41,102.38,104.07,83.10,101.43,88.52,121.24,107.99,106.50,91.15,86.28,73.11,100.66,98.43,99.40,107.77,101.02,103.00,87.79,98.10,98.80,90.16,83.19,89.23,93.04,103.41,89.01,46.34,89.62,110.46,95.11,79.70,98.26,82.32,79.33,97.40,102.48,80.29,108.06,106.63,101.80,117.84,132.64,100.82,65.17,85.04,98.85,123.22,106.30,80.97,84.65,97.41,105.26,103.20,73.84,50.20,107.00,116.85,99.21,109.82,77.38,98.93,70.86,86.97,83.52,104.01,12.51,87.95,96.59,99.44,113.02,82.21,83.43,110.77,70.61,102.43,108.30,81.79,71.42,75.95,104.04,129.91,70.04,108.07,35.37,78.70,107.58,100.18,78.65,84.80
2013M06,108.65,99.57,109.41,86.37,81.67,104.93,86.32,63.31,98.17,110.43,125.01,100.18,107.00,92.57,99.22,99.75,100.99,105.61,83.24,94.43,116.02,120.34,89.76,105.01,84.31,92.91,29.58,105.70,99.04,60.01,98.23,97.65,132.33,99.00,106.69,98.00,122.10,110.78,104.01,98.84,100.60,101.50,97.54,106.40,98.29,108.59,83.72,93.76,96.79,104.05,98.90,85.38,99.21,53.59,97.60,82.69,98.22,98.01,81.22,104.29,113.01,53.01,62.96,66.10,95.87,100.03,102.40,100.63,105.37,100.55,95.46,97.09,87.66,84.40,95.57,98.19,114.06,71.14,112.24,83.60,54.86,98.58,73.55,108.31,117.90,83.54,81.13,98.88,109.34,104.66,103.91,80.97,101.50,88.72,121.72,107.33,106.21,90.09,85.64,68.41,101.69,98.95,100.42,108.14,101.60,102.07,87.91,98.70,100.20,88.23,83.30,88.71,94.09,104.02,88.68,50.73,84.85,105.61,98.35,83.09,99.55,82.22,79.12,98.24,100.86,78.51,103.90,106.23,101.31,113.99,133.09,96.66,64.91,83.27,99.41,119.32,105.90,79.10,81.75,97.17,104.92,103.98,73.46,50.23,106.60,115.84,99.71,110.40,76.80,100.28,69.74,86.80,84.29,104.26,12.23,84.77,97.58,100.94,108.71,82.63,83.07,109.17,67.33,102.65,107.17,82.14,71.75,76.18,104.56,122.69,70.01,107.55,35.60,78.14,106.94,100.32,73.26,84.57
2013M07,109.70,98.36,110.24,86.82,82.81,105.31,86.97,62.88,98.22,108.22,126.38,100.21,107.73,93.26,99.31,99.87,101.07,106.50,84.00,94.35,116.34,121.66,87.19,105.45,83.79,92.98,29.48,106.19,98.50,60.53,98.29,97.66,131.76,99.10,107.26,98.03,123.13,112.00,104.52,98.92,100.76,100.85,97.61,107.21,98.26,109.34,83.19,93.81,96.93,104.67,98.97,85.88,99.29,53.93,97.68,82.58,98.29,98.00,80.19,104.79,114.22,53.32,71.28,66.32,95.68,100.07,102.72,100.68,106.49,101.27,95.42,97.12,88.02,84.65,94.61,98.32,115.61,70.05,113.19,44.36,55.02,98.63,73.24,109.18,115.55,82.90,81.23,99.42,107.67,104.32,104.38,82.26,102.14,88.86,121.81,108.24,106.87,88.56,85.76,69.39,101.82,99.01,100.56,108.41,101.83,101.05,87.78,98.76,100.11,86.44,81.70,89.59,94.05,104.43,89.20,50.64,86.13,105.08,97.88,84.43,99.64,83.01,79.15,98.33,99.04,74.77,104.86,107.30,102.25,113.60,131.55,96.43,64.12,83.56,99.51,119.42,106.86,80.02,81.35,97.40,105.87,105.66,73.29,50.80,107.04,116.18,99.74,110.49,77.60,100.38,69.83,87.52,84.32,104.63,11.80,85.67,97.42,100.94,108.70,83.23,82.36,108.97,66.58,103.11,108.25,82.53,72.41,77.12,105.39,122.03,70.13,108.49,35.78,78.18,107.74,101.23,74.83,84.26
2013M08,109.40,98.94,108.85,87.34,82.80,105.15,86.00,61.64,98.66,106.17,125.87,100.68,107.19,93.06,100.00,100.60,101.65,106.00,83.44,95.56,115.60,122.29,83.53,104.72,81.50,93.25,29.19,105.92,98.25,59.99,98.94,99.03,132.86,100.15,105.46,98.81,122.40,111.61,104.16,99.48,101.34,101.68,98.29,106.81,98.81,108.76,82.00,91.81,98.11,104.43,99.51,85.10,99.84,53.52,98.41,82.58,98.91,98.60,81.03,104.41,113.14,52.90,68.69,65.84,96.70,100.63,101.52,102.48,106.19,100.86,95.26,97.26,87.79,83.77,89.68,98.99,115.82,65.84,112.36,41.41,55.73,99.29,72.89,108.80,117.59,82.04,81.35,99.21,105.88,105.63,103.99,82.68,102.13,88.32,121.47,107.31,106.34,87.74,82.96,67.99,102.38,99.40,101.23,108.29,102.29,99.60,87.89,99.67,101.09,87.51,76.49,89.05,94.93,104.61,88.71,50.58,85.41,101.76,98.25,80.25,100.78,82.64,78.66,98.97,99.05,74.58,105.09,106.71,101.63,112.40,128.59,94.84,62.26,84.87,99.92,121.41,106.17,80.27,80.14,96.36,105.31,105.89,72.86,50.65,107.23,115.51,100.12,110.82,76.75,101.56,70.20,87.10,84.89,104.47,10.97,84.58,98.32,102.23,106.54,82.93,82.03,108.10,64.98,102.76,107.77,82.44,72.08,77.40,104.97,118.52,69.36,107.51,35.74,78.02,107.85,101.08,72.91,85.19
2013M09,109.23,98.01,108.60,87.07,82.42,105.16,84.63,59.49,98.66,108.72,125.83,100.99,106.85,92.93,99.93,100.75,101.72,105.78,83.20,95.73,115.91,121.90,86.05,104.35,81.12,92.87,28.59,105.89,98.84,59.72,98.96,99.18,132.86,100.17,106.99,98.90,122.57,110.52,103.62,99.38,101.13,101.75,98.28,106.76,98.73,108.59,81.54,90.21,98.02,104.35,99.41,86.35,99.80,53.31,98.31,83.02,98.87,98.60,82.87,104.24,113.17,52.59,70.40,65.77,96.74,100.56,100.93,102.74,105.77,100.57,94.94,96.21,87.80,83.67,83.40,98.73,116.11,65.12,112.07,41.30,54.91,99.28,72.32,108.64,115.53,81.88,80.73,99.07,108.24,105.66,103.83,85.03,102.17,87.71,120.95,107.08,106.07,87.14,81.53,68.70,102.25,99.33,100.99,108.22,102.27,98.38,86.83,99.62,101.23,87.46,72.15,89.16,94.90,104.29,88.48,47.90,83.88,102.71,97.62,82.17,100.98,82.40,78.36,98.88,98.47,69.41,107.20,106.57,101.84,113.11,125.22,94.86,60.74,84.60,99.83,120.38,105.91,79.72,81.06,95.53,105.16,104.52,72.48,47.41,107.52,116.44,100.17,110.81,76.26,101.72,69.78,86.99,84.90,104.51,9.22,85.00,98.43,102.44,106.20,82.59,81.62,108.44,62.78,102.77,108.67,82.34,71.83,77.56,104.90,116.84,68.29,107.27,35.69,77.84,108.19,101.24,73.50,86.23
2013M10,107.70,95.71,106.86,87.13,81.58,104.46,83.53,57.39,98.96,110.20,124.08,101.31,106.10,91.79,100.38,101.22,102.02,104.51,81.87,96.47,116.32,120.61,88.38,103.29,81.85,92.76,27.77,105.15,98.14,58.49,99.43,99.77,133.77,100.69,106.51,99.44,121.50,111.41,103.09,99.80,101.66,102.48,98.79,105.32,99.28,107.74,81.42,89.01,98.93,103.14,99.83,85.37,100.21,52.31,98.90,83.08,99.38,99.12,82.79,103.60,111.21,51.64,67.09,64.54,97.91,101.01,99.96,103.17,104.74,99.53,94.39,96.21,87.12,85.30,82.20,99.47,115.50,66.55,110.45,40.50,54.28,99.75,70.40,107.24,116.08,82.78,80.12,98.27,109.46,106.33,103.23,85.80,101.40,86.07,119.00,105.48,105.35,87.05,79.17,68.81,102.53,99.66,101.31,107.55,102.30,95.53,85.99,100.09,101.79,86.36,70.49,88.70,95.59,104.39,87.60,42.97,84.00,103.87,96.81,81.72,101.62,81.11,77.48,99.39,97.12,71.26,108.57,105.16,100.69,112.26,119.18,95.24,59.51,85.90,100.17,118.79,104.51,80.30,81.12,92.90,103.84,102.23,71.41,38.58,107.26,116.82,100.41,110.99,74.92,102.16,70.30,86.03,85.35,103.94,8.78,84.75,99.15,103.20,106.61,81.36,80.67,108.23,62.76,102.18,108.56,81.43,70.70,77.38,103.68,118.34,66.54,105.82,35.34,76.78,107.96,99.94,72.96,85.40
2013M11,108.61,96.29,107.75,87.49,82.66,104.97,84.00,56.64,98.99,108.92,125.50,101.40,106.66,92.47,100.28,101.32,102.07,105.37,82.75,96.26,116.68,122.42,85.51,103.80,81.57,92.87,27.83,105.69,97.27,59.01,99.38,99.75,133.48,100.75,103.86,99.41,122.62,110.19,103.70,99.79,101.48,97.64,98.76,106.20,99.22,108.53,81.76,91.04,98.79,104.22,100.01,86.15,100.15,52.62,98.93,83.08,99.26,99.02,83.50,104.05,111.59,50.70,62.72,65.23,97.47,100.90,101.31,103.26,105.19,100.14,94.68,96.12,87.56,84.47,81.15,99.16,116.38,65.99,111.44,40.91,54.46,99.68,70.18,108.09,114.39,82.77,80.81,100.09,108.57,106.52,103.69,86.84,102.00,87.40,118.93,106.41,105.86,87.66,79.48,67.05,102.89,99.60,101.69,107.94,102.35,97.20,85.09,100.09,101.73,86.66,69.05,90.91,95.30,104.86,88.11,41.50,84.00,103.96,98.01,81.00,101.60,81.95,77.56,99.28,96.25,71.99,108.62,106.11,101.63,112.26,120.39,95.15,59.23,86.06,100.12,121.33,105.35,80.30,80.15,93.34,104.70,103.73,71.95,38.82,105.57,117.48,100.47,111.36,75.42,102.18,70.50,86.80,85.25,104.30,8.72,83.80,98.90,103.19,106.13,82.20,80.08,108.23,62.21,102.52,109.06,82.38,71.54,78.58,104.71,122.02,66.55,106.78,35.65,77.52,108.47,100.87,71.55,83.59
